key,sentence_id,smell_id,index_start,index_end,language_construct,smell_title,smell_text
ACCUMULO-391,3,res_3,12,33,Compound Noun,Ambiguous Compound Nouns,Accumulo input format
ACCUMULO-387,1,res_9,24,28,Vague Pronoun,Pronoun,that
ACCUMULO-378,1,res_9,103,107,Vague Pronoun,Pronoun,them
ACCUMULO-378,2,res_1,36,41,Ambiguous Adverb or Adjective,Ambiguous Words,after
ACCUMULO-378,2,res_8,36,41,Subjective Language,Inside Behaviour,after
ACCUMULO-378,2,res_9,50,54,Vague Pronoun,Pronoun,that
ACCUMULO-378,2,res_9,19,23,Vague Pronoun,Pronoun,this
ACCUMULO-378,2,res_8,9,12,Subjective Language,Weak,can
ACCUMULO-378,2,res_8,136,137,Subjective Language,Vague,/
ACCUMULO-378,2,res_6,19,35,Nominalization,Ambiguous Nominalization,this replication
ACCUMULO-378,2,res_6,79,94,Nominalization,Ambiguous Nominalization,the replication
ACCUMULO-378,3,res_8,6,10,Subjective Language,Weak,will
ACCUMULO-378,3,res_8,0,5,Subjective Language,Vague,There
ACCUMULO-378,3,res_4,25,60,Coordination,Coordination of two nouns followed by another noun,Cluster and multiple slave clusters
ACCUMULO-378,4,res_8,9,13,Subjective Language,Weak,will
ACCUMULO-378,4,res_8,104,111,Subjective Language,Vague,various
ACCUMULO-378,4,res_3,22,39,Compound Noun,Ambiguous Compound Nouns,Master Push model
ACCUMULO-378,5,res_3,0,29,Compound Noun,Ambiguous Compound Nouns,Multi data center replication
ACCUMULO-378,5,res_6,0,29,Nominalization,Ambiguous Nominalization,Multi data center replication
ACCUMULO-359,1,res_8,75,78,Subjective Language,Dangerous Plural,any
ACCUMULO-359,1,res_8,98,101,Subjective Language,Dangerous Plural,any
ACCUMULO-359,1,res_8,8,12,Subjective Language,Dangerous Plural,many
ACCUMULO-359,1,res_9,0,2,Vague Pronoun,Pronoun,We
ACCUMULO-359,1,res_9,67,69,Vague Pronoun,Pronoun,we
ACCUMULO-359,1,res_8,63,66,Subjective Language,Vague,but
ACCUMULO-359,1,res_6,23,61,Nominalization,Ambiguous Nominalization,validating functionality of the system
ACCUMULO-359,1,res_6,110,122,Nominalization,Ambiguous Nominalization,benchmarking
ACCUMULO-359,2,res_8,3,9,Subjective Language,Imprecise,should
ACCUMULO-359,2,res_9,165,168,Vague Pronoun,Pronoun,our
ACCUMULO-359,2,res_9,0,2,Vague Pronoun,Pronoun,We
ACCUMULO-359,2,res_8,3,9,Subjective Language,Weak,should
ACCUMULO-359,2,res_8,17,28,Subjective Language,Vague,appropriate
ACCUMULO-359,2,res_6,141,188,Nominalization,Ambiguous Nominalization,just generally charting our growth as a project
ACCUMULO-359,2,res_6,29,40,Nominalization,Ambiguous Nominalization,performance
ACCUMULO-359,2,res_6,64,75,Nominalization,Ambiguous Nominalization,performance
ACCUMULO-359,3,res_6,25,36,Nominalization,Ambiguous Nominalization,performance
ACCUMULO-347,1,res_8,0,4,Subjective Language,Dangerous Plural,some
ACCUMULO-347,1,res_8,19,25,Subjective Language,Imprecise,should
ACCUMULO-347,1,res_8,19,25,Subjective Language,Weak,should
ACCUMULO-347,1,res_8,5,9,Subjective Language,Vague,more
ACCUMULO-347,1,res_8.1,26,34,Subjective Language,Passive Voice Ambiguity,be added
ACCUMULO-347,1,res_2,5,9,Comparatives and Superlatives,Comparative Adjective,more
ACCUMULO-347,2,res_8,0,4,Subjective Language,Dangerous Plural,some
ACCUMULO-347,2,res_8,19,25,Subjective Language,Imprecise,should
ACCUMULO-347,2,res_8,19,25,Subjective Language,Weak,should
ACCUMULO-347,2,res_8,5,9,Subjective Language,Vague,more
ACCUMULO-347,2,res_8.1,26,34,Subjective Language,Passive Voice Ambiguity,be added
ACCUMULO-347,2,res_2,5,9,Comparatives and Superlatives,Comparative Adjective,more
ACCUMULO-312,1,res_4,60,84,Coordination,Coordination of two verbs followed by a noun,start and stop processes
ACCUMULO-312,1,res_3,21,38,Compound Noun,Ambiguous Compound Nouns,scripts use lists
ACCUMULO-312,2,res_8,91,94,Subjective Language,Missing Content,etc
ACCUMULO-312,2,res_8,24,29,Subjective Language,Weak,would
ACCUMULO-312,2,res_8,62,67,Subjective Language,Weak,would
ACCUMULO-312,2,res_8,52,53,Subjective Language,Vague,/
ACCUMULO-312,2,res_8,94,95,Subjective Language,Vague,/
ACCUMULO-312,2,res_8.1,30,42,Subjective Language,Passive Voice Ambiguity,be installed
ACCUMULO-312,2,res_2,2,8,Comparatives and Superlatives,Comparative Adjective,better
ACCUMULO-312,3,res_8,113,119,Subjective Language,Imprecise,should
ACCUMULO-312,3,res_9,177,181,Vague Pronoun,Pronoun,they
ACCUMULO-312,3,res_8,113,119,Subjective Language,Weak,should
ACCUMULO-312,3,res_8,58,59,Subjective Language,Vague,/
ACCUMULO-312,3,res_8,147,148,Subjective Language,Vague,/
ACCUMULO-312,3,res_8,160,161,Subjective Language,Vague,/
ACCUMULO-312,3,res_8,252,253,Subjective Language,Vague,/
ACCUMULO-312,3,res_8.1,184,197,Subjective Language,Passive Voice Ambiguity,are installed
ACCUMULO-312,3,res_4,23,47,Coordination,Coordination of two verbs preceded by a noun,processes start and wait
ACCUMULO-312,3,res_3,135,157,Compound Noun,Ambiguous Compound Nouns,mode rpms debs turn
ACCUMULO-261,2,res_9,14,18,Vague Pronoun,Pronoun,this
ACCUMULO-261,2,res_9,39,42,Vague Pronoun,Pronoun,you
ACCUMULO-261,2,res_9,77,80,Vague Pronoun,Pronoun,you
ACCUMULO-261,2,res_9,94,98,Vague Pronoun,Pronoun,your
ACCUMULO-261,2,res_8,29,35,Subjective Language,Vague,useful
ACCUMULO-261,3,res_7,13,17,Other / Misc,Ambiguous Positioning,also
ACCUMULO-261,3,res_1,51,58,Ambiguous Adverb or Adjective,Ambiguous Words,maximum
ACCUMULO-261,3,res_8,6,12,Subjective Language,Imprecise,should
ACCUMULO-261,3,res_9,3,5,Vague Pronoun,Pronoun,we
ACCUMULO-261,3,res_8,6,12,Subjective Language,Weak,should
ACCUMULO-261,3,res_8,51,58,Subjective Language,Vague,maximum
ACCUMULO-261,4,res_8,8,14,Subjective Language,Imprecise,should
ACCUMULO-261,4,res_8,8,14,Subjective Language,Weak,should
ACCUMULO-254,1,res_8,3,9,Subjective Language,Imprecise,should
ACCUMULO-254,1,res_9,0,2,Vague Pronoun,Pronoun,We
ACCUMULO-254,1,res_8,3,9,Subjective Language,Weak,should
ACCUMULO-254,1,res_3,28,42,Compound Noun,Ambiguous Compound Nouns,log disk usage
ACCUMULO-254,2,res_8,8,13,Subjective Language,Imprecise,could
ACCUMULO-254,2,res_8,8,13,Subjective Language,Weak,could
ACCUMULO-254,2,res_8.1,14,26,Subjective Language,Passive Voice Ambiguity,be monitored
ACCUMULO-254,2,res_2,27,33,Comparatives and Superlatives,Comparative Adverb,better
ACCUMULO-238,1,res_8,30,34,Subjective Language,Vague,more
ACCUMULO-238,1,res_2,30,34,Comparatives and Superlatives,Comparative Adjective,more
ACCUMULO-238,2,res_9,37,40,Vague Pronoun,Pronoun,our
ACCUMULO-238,2,res_9,19,24,Vague Pronoun,Pronoun,these
ACCUMULO-238,2,res_9,66,68,Vague Pronoun,Pronoun,we
ACCUMULO-238,2,res_8,69,73,Subjective Language,Weak,will
ACCUMULO-238,3,res_3,16,48,Compound Noun,Ambiguous Compound Nouns,authorization provider interface
ACCUMULO-220,1,res_5,116,119,Negative Statement,Negative,not
ACCUMULO-220,1,res_9,0,1,Vague Pronoun,Pronoun,I
ACCUMULO-220,1,res_9,32,36,Vague Pronoun,Pronoun,that
ACCUMULO-220,1,res_9,51,53,Vague Pronoun,Pronoun,we
ACCUMULO-220,1,res_8,7,13,Subjective Language,Vague,strong
ACCUMULO-220,1,res_6,72,110,Nominalization,Ambiguous Nominalization,grabbing the IP address for a hostname
ACCUMULO-220,1,res_6,37,110,Nominalization,Ambiguous Nominalization,the mechanism we have in place for grabbing the IP address for a hostname
ACCUMULO-220,2,res_7,27,31,Other / Misc,Ambiguous Positioning,only
ACCUMULO-220,2,res_9,19,21,Vague Pronoun,Pronoun,it
ACCUMULO-220,2,res_9,9,10,Vague Pronoun,Pronoun,I
ACCUMULO-220,2,res_9,0,4,Vague Pronoun,Pronoun,That
ACCUMULO-220,2,res_8,22,26,Subjective Language,Weak,will
ACCUMULO-220,2,res_8,27,31,Subjective Language,Vague,only
ACCUMULO-220,2,res_8,86,94,Subjective Language,Vague,provided
ACCUMULO-220,2,res_6,52,106,Nominalization,Ambiguous Nominalization,doing the name->IP lookup for the provided server name
ACCUMULO-220,3,res_9,0,4,Vague Pronoun,Pronoun,This
ACCUMULO-220,3,res_8,60,64,Subjective Language,Vague,both
ACCUMULO-220,3,res_8.1,14,23,Subjective Language,Passive Voice Ambiguity,be tested
ACCUMULO-220,4,res_9,40,45,Vague Pronoun,Pronoun,which
ACCUMULO-220,4,res_6,0,63,Nominalization,Ambiguous Nominalization,Update mechanism for services to define which IP address to use
ACCUMULO-196,1,res_9,85,89,Vague Pronoun,Pronoun,that
ACCUMULO-196,1,res_8,93,104,Subjective Language,Vague,interactive
ACCUMULO-196,1,res_6,0,28,Nominalization,Ambiguous Nominalization,Spinning off of ACCUMULO-123
ACCUMULO-196,2,res_8,187,194,Subjective Language,Inside Behaviour,through
ACCUMULO-196,2,res_9,87,89,Vague Pronoun,Pronoun,it
ACCUMULO-196,2,res_9,24,26,Vague Pronoun,Pronoun,me
ACCUMULO-196,2,res_9,179,183,Vague Pronoun,Pronoun,them
ACCUMULO-196,2,res_9,71,81,Vague Pronoun,Pronoun,themselves
ACCUMULO-196,2,res_9,0,4,Vague Pronoun,Pronoun,This
ACCUMULO-196,2,res_8,110,111,Subjective Language,Vague,/
ACCUMULO-196,2,res_3,104,144,Compound Noun,Ambiguous Compound Nouns,system table level configuration changes
ACCUMULO-196,2,res_6,172,204,Nominalization,Ambiguous Nominalization,having them go through the shell
ACCUMULO-196,3,res_3,63,89,Compound Noun,Ambiguous Compound Nouns,time configuration changes
ACCUMULO-196,4,res_8,88,93,Subjective Language,Imprecise,could
ACCUMULO-196,4,res_8,14,20,Subjective Language,Imprecise,should
ACCUMULO-196,4,res_8,88,93,Subjective Language,Weak,could
ACCUMULO-196,4,res_8,14,20,Subjective Language,Weak,should
ACCUMULO-196,4,res_8.1,94,101,Subjective Language,Passive Voice Ambiguity,be made
ACCUMULO-196,4,res_3,113,130,Compound Noun,Ambiguous Compound Nouns,user level access
ACCUMULO-196,4,res_6,28,72,Nominalization,Ambiguous Nominalization,displaying current configuration information
ACCUMULO-196,5,res_9,0,4,Vague Pronoun,Pronoun,This
ACCUMULO-196,5,res_8,5,8,Subjective Language,Weak,may
ACCUMULO-196,5,res_6,22,37,Nominalization,Ambiguous Nominalization,providing a web
ACCUMULO-196,6,res_9,12,16,Vague Pronoun,Pronoun,this
ACCUMULO-196,6,res_8,0,3,Subjective Language,Vague,But
ACCUMULO-196,7,res_4,4,32,Coordination,Coordination of two nouns followed by another noun,command and control features
ACCUMULO-132,1,res_8,44,45,Subjective Language,Vague,/
ACCUMULO-132,2,res_7,151,155,Other / Misc,Ambiguous Positioning,also
ACCUMULO-132,2,res_8,114,119,Subjective Language,Dangerous Plural,a lot
ACCUMULO-132,2,res_9,100,102,Vague Pronoun,Pronoun,it
ACCUMULO-132,2,res_9,54,58,Vague Pronoun,Pronoun,that
ACCUMULO-132,2,res_9,139,143,Vague Pronoun,Pronoun,that
ACCUMULO-132,2,res_6,82,89,Nominalization,Ambiguous Nominalization,failing
ACCUMULO-132,3,res_9,113,116,Vague Pronoun,Pronoun,our
ACCUMULO-132,3,res_9,3,5,Vague Pronoun,Pronoun,we
ACCUMULO-132,3,res_6,92,136,Nominalization,Ambiguous Nominalization,doubling the load on our already slow server
ACCUMULO-132,3,res_6,12,33,Nominalization,Ambiguous Nominalization,speculative execution
ACCUMULO-132,4,res_8,54,59,Subjective Language,Vague,there
ACCUMULO-132,5,res_9,38,42,Vague Pronoun,Pronoun,most
ACCUMULO-132,5,res_8,9,12,Subjective Language,Weak,can
ACCUMULO-132,5,res_8,43,49,Subjective Language,Vague,recent
ACCUMULO-132,5,res_2,38,42,Comparatives and Superlatives,Superlative Adverb,most
ACCUMULO-132,5,res_6,26,87,Nominalization,Ambiguous Nominalization,pulling the most recent updates in the tablet server 's memory
ACCUMULO-132,6,res_7,36,40,Other / Misc,Ambiguous Positioning,only
ACCUMULO-132,6,res_1,80,88,Ambiguous Adverb or Adjective,Optional,possibly
ACCUMULO-132,6,res_9,239,243,Vague Pronoun,Pronoun,that
ACCUMULO-132,6,res_8,214,215,Subjective Language,Vague,/
ACCUMULO-132,6,res_8,102,112,Subjective Language,Vague,convenient
ACCUMULO-132,6,res_8,36,40,Subjective Language,Vague,only
ACCUMULO-132,6,res_8.1,259,272,Subjective Language,Passive Voice Ambiguity,is maintained
ACCUMULO-132,6,res_3,136,164,Compound Noun,Ambiguous Compound Nouns,tablet server iterator stack
ACCUMULO-132,6,res_6,31,79,Nominalization,Ambiguous Nominalization,"read - only hosting of a tablet from another node ,"
ACCUMULO-132,6,res_6,123,195,Nominalization,Ambiguous Nominalization,creating the tablet server iterator stack and reading the files directly
ACCUMULO-132,7,res_7,5,9,Other / Misc,Ambiguous Positioning,only
ACCUMULO-132,7,res_8,5,9,Subjective Language,Vague,only
ACCUMULO-132,7,res_6,20,28,Nominalization,Ambiguous Nominalization,existing
ACCUMULO-132,7,res_6,40,61,Nominalization,Ambiguous Nominalization,speculative execution
ACCUMULO-49,1,res_8,13,17,Subjective Language,Weak,will
ACCUMULO-49,1,res_8,102,103,Subjective Language,Vague,/
ACCUMULO-49,1,res_8,106,107,Subjective Language,Vague,/
ACCUMULO-49,1,res_8,109,110,Subjective Language,Vague,/
ACCUMULO-49,1,res_8,86,92,Subjective Language,Vague,unless
ACCUMULO-49,1,res_8.1,129,135,Subjective Language,Passive Voice Ambiguity,is set
ACCUMULO-49,1,res_3,97,128,Compound Noun,Ambiguous Compound Nouns,/proc sys vm swappiness setting
ACCUMULO-49,2,res_9,45,47,Vague Pronoun,Pronoun,it
ACCUMULO-49,2,res_9,54,57,Vague Pronoun,Pronoun,its
ACCUMULO-49,2,res_9,40,44,Vague Pronoun,Pronoun,that
ACCUMULO-49,3,res_8,33,38,Subjective Language,Dangerous Plural,every
ACCUMULO-49,3,res_1,0,10,Ambiguous Adverb or Adjective,Optional,optionally
ACCUMULO-47,1,res_8,0,5,Subjective Language,Vague,There
ACCUMULO-47,1,res_8.1,6,28,Subjective Language,Passive Voice Ambiguity,are class names stored
ACCUMULO-47,2,res_8,0,5,Subjective Language,Vague,There
ACCUMULO-47,2,res_4,26,63,Coordination,Coordination of two nouns followed by another noun,iterators and extensions in zookeeper
ACCUMULO-47,3,res_9,0,2,Vague Pronoun,Pronoun,It
ACCUMULO-47,3,res_8,3,8,Subjective Language,Weak,would
ACCUMULO-19,1,res_9,0,4,Vague Pronoun,Pronoun,This
ACCUMULO-19,1,res_6,19,104,Nominalization,Ambiguous Nominalization,improving Accumulo ease - of - installation by adding built - in support for debian packing
ACCUMULO-19,1,res_6,62,104,Nominalization,Ambiguous Nominalization,adding built - in support for debian packing
ACCUMULO-19,1,res_6,46,58,Nominalization,Ambiguous Nominalization,installation
ACCUMULO-19,3,res_3,13,47,Compound Noun,Ambiguous Compound Nouns,deb package lifecycle hook scripts
ACCUMULO-19,3,res_6,0,84,Nominalization,Ambiguous Nominalization,"Creating the deb package lifecycle hook scripts , such as ' preinst ' and ' postinst ' 2 ."
ACCUMULO-19,4,res_9,34,39,Vague Pronoun,Pronoun,these
ACCUMULO-19,4,res_8,48,54,Subjective Language,Vague,exists
ACCUMULO-19,4,res_6,0,66,Nominalization,Ambiguous Nominalization,Creating an init.d script ( one of these already exists in bin/ ) 3 .
ACCUMULO-19,5,res_6,0,11,Nominalization,Ambiguous Nominalization,Integrating
ACCUMULO-19,5,res_6,16,28,Nominalization,Ambiguous Nominalization,construction
ACCUMULO-19,6,res_8,10,14,Subjective Language,Dangerous Plural,some
ACCUMULO-19,6,res_5,40,43,Negative Statement,Negative,not
ACCUMULO-19,6,res_9,58,63,Vague Pronoun,Pronoun,these
ACCUMULO-19,6,res_8,33,36,Subjective Language,Vague,but
ACCUMULO-19,6,res_8,0,5,Subjective Language,Vague,There
ACCUMULO-19,7,res_8,144,147,Subjective Language,Dangerous Plural,all
ACCUMULO-19,7,res_8,3,8,Subjective Language,Imprecise,might
ACCUMULO-19,7,res_9,0,2,Vague Pronoun,Pronoun,It
ACCUMULO-19,7,res_9,190,195,Vague Pronoun,Pronoun,which
ACCUMULO-19,7,res_8,3,8,Subjective Language,Weak,might
ACCUMULO-19,7,res_8,179,180,Subjective Language,Vague,/
ACCUMULO-19,7,res_8,199,209,Subjective Language,Vague,consistent
ACCUMULO-19,7,res_2,17,23,Comparatives and Superlatives,Comparative Adjective,easier
ACCUMULO-19,7,res_6,109,256,Nominalization,Ambiguous Nominalization,"Outline of required files : Putting all related packing files under src / packages , which is consistent with other Apache projects , such as zookeeper ."
ACCUMULO-19,7,res_6,31,51,Nominalization,Ambiguous Nominalization,the deb construction
ACCUMULO-19,8,res_7,4,13,Other / Misc,Continuance,following
ACCUMULO-19,8,res_9,143,144,Vague Pronoun,Pronoun,I
ACCUMULO-19,8,res_9,137,142,Vague Pronoun,Pronoun,which
ACCUMULO-19,8,res_8,151,154,Subjective Language,Weak,can
ACCUMULO-19,8,res_8,34,35,Subjective Language,Vague,/
ACCUMULO-19,8,res_8,43,44,Subjective Language,Vague,/
ACCUMULO-19,8,res_8,47,48,Subjective Language,Vague,/
ACCUMULO-19,8,res_8,176,177,Subjective Language,Vague,/
ACCUMULO-19,8,res_8,208,209,Subjective Language,Vague,/
ACCUMULO-19,8,res_8,217,218,Subjective Language,Vague,/
ACCUMULO-19,8,res_3,31,65,Compound Noun,Ambiguous Compound Nouns,src packages deb accumulo.control/
ACCUMULO-19,9,res_6,7,16,Nominalization,Ambiguous Nominalization,packaging
AMBARI-25208,1,res_8,7,13,Subjective Language,Imprecise,should
AMBARI-25208,1,res_8,7,13,Subjective Language,Weak,should
AMBARI-25208,1,res_3,25,49,Compound Noun,Ambiguous Compound Nouns,API level implementation
AMBARI-25208,1,res_6,22,49,Nominalization,Ambiguous Nominalization,an API level implementation
AMBARI-25208,1,res_6,60,96,Nominalization,Ambiguous Nominalization,replication between 2 HBase clusters
AMBARI-25208,2,res_9,84,88,Vague Pronoun,Pronoun,that
AMBARI-25208,2,res_3,119,134,Compound Noun,Ambiguous Compound Nouns,write ahead log
AMBARI-25208,2,res_6,40,187,Nominalization,Ambiguous Nominalization,"keeping one cluster state synchronized with that of another cluster , using the write - ahead log ( WAL ) of the source cluster to propagate the changes"
AMBARI-25208,2,res_6,109,187,Nominalization,Ambiguous Nominalization,using the write - ahead log ( WAL ) of the source cluster to propagate the changes
AMBARI-25208,2,res_6,10,29,Nominalization,Ambiguous Nominalization,cluster replication
AMBARI-25208,3,res_8,23,25,Subjective Language,Inside Behaviour,at
AMBARI-25208,3,res_8.1,12,22,Subjective Language,Passive Voice Ambiguity,is enabled
AMBARI-25208,3,res_3,26,51,Compound Noun,Ambiguous Compound Nouns,column family granularity
AMBARI-25208,3,res_6,0,11,Nominalization,Ambiguous Nominalization,Replication
AMBARI-25208,4,res_9,11,15,Vague Pronoun,Pronoun,this
AMBARI-25208,4,res_9,22,24,Vague Pronoun,Pronoun,we
AMBARI-25208,4,res_8,25,28,Subjective Language,Weak,can
AMBARI-25208,4,res_8,57,58,Subjective Language,Vague,/
AMBARI-25208,4,res_3,65,82,Compound Noun,Ambiguous Compound Nouns,peer cluster keys
AMBARI-25208,4,res_6,86,94,Nominalization,Ambiguous Nominalization,existing
AMBARI-25208,5,res_6,23,40,Nominalization,Ambiguous Nominalization,HBase Replication
AMBARI-25193,1,res_8,34,39,Subjective Language,Imprecise,could
AMBARI-25193,1,res_8,34,39,Subjective Language,Weak,could
AMBARI-25193,1,res_6,89,122,Nominalization,Ambiguous Nominalization,providing percentage based values
AMBARI-25193,2,res_9,0,4,Vague Pronoun,Pronoun,This
AMBARI-25193,2,res_2,14,20,Comparatives and Superlatives,Comparative Adjective,better
AMBARI-25193,3,res_5,35,38,Negative Statement,Negative,not
AMBARI-25193,3,res_8,0,3,Subjective Language,Vague,But
AMBARI-25193,3,res_3,5,28,Compound Noun,Ambiguous Compound Nouns,capacity scheduler view
AMBARI-25193,3,res_6,107,140,Nominalization,Ambiguous Nominalization,providing percentage based values
AMBARI-25193,4,res_1,183,190,Ambiguous Adverb or Adjective,Ambiguous Words,maximum
AMBARI-25193,4,res_7,84,89,Other / Misc,Continuance,below
AMBARI-25193,4,res_7,204,209,Other / Misc,Continuance,Below
AMBARI-25193,4,res_8,382,388,Subjective Language,Imprecise,should
AMBARI-25193,4,res_9,261,265,Vague Pronoun,Pronoun,this
AMBARI-25193,4,res_9,369,373,Vague Pronoun,Pronoun,This
AMBARI-25193,4,res_9,0,2,Vague Pronoun,Pronoun,We
AMBARI-25193,4,res_8,382,388,Subjective Language,Weak,should
AMBARI-25193,4,res_8,215,219,Subjective Language,Weak,will
AMBARI-25193,4,res_8,303,304,Subjective Language,Vague,/
AMBARI-25193,4,res_8,308,309,Subjective Language,Vague,/
AMBARI-25193,4,res_8,315,316,Subjective Language,Vague,/
AMBARI-25193,4,res_8,327,328,Subjective Language,Vague,/
AMBARI-25193,4,res_8,344,345,Subjective Language,Vague,/
AMBARI-25193,4,res_8,183,190,Subjective Language,Vague,maximum
AMBARI-25193,4,res_8.1,399,413,Subjective Language,Passive Voice Ambiguity,be implemented
AMBARI-25193,4,res_3,177,214,Compound Noun,Ambiguous Compound Nouns,path>.maximum capacity link
AMBARI-25193,4,res_3,407,430,Compound Noun,Ambiguous Compound Nouns,Capacity Scheduler View
AMBARI-25193,5,res_3,54,77,Compound Noun,Ambiguous Compound Nouns,capacity scheduler view
AMBARI-25053,1,res_9,7,11,Vague Pronoun,Pronoun,that
AMBARI-25053,1,res_3,12,39,Compound Noun,Ambiguous Compound Nouns,SQL schema creation scripts
AMBARI-25053,1,res_6,50,89,Nominalization,Ambiguous Nominalization,using different DBs in Docker container
AMBARI-25053,1,res_6,23,31,Nominalization,Ambiguous Nominalization,creation
AMBARI-25053,2,res_3,0,36,Compound Noun,Ambiguous Compound Nouns,Validate SQL schema creation scripts
